PART,MERGE_ID,COUNTRY,ID,DATE,Q1,WT,Q1001,Q1002,QLEB1,QLEB2,QLEB2_4,QLEB2_5,QLEB2_6,QLEB3_1,QLEB3_2,QLEB3_3,QLEB4_1,QLEB4_2,QLEB4_3,QLEB5,QLEB6,QLEB7,QLEB8,Q2061A,Q1COVID19,Q2ACOVID19,Q2BCOVID19,Q4COVID19_1,Q4COVID19_2,Q4COVID19_3,Q4COVID19_4,Q5COVID19,Q10COVID19_1,Q10COVID19_2,Q10COVID19_3,Q10COVID19_4,Q10COVID19_5,Q11COVID19,Q204_25,Q6COVID19,Q8COVID19_2,Q8COVID19_3,Q8COVID19_4,Q8COVID19_5,Q101,Q118,Q111,QJOR1,Q201A_1,Q201A_6A_LIB,Q201A_6B_LIB,Q201A_2,Q201B_6,Q201B_13,Q201C_38,Q201C_38B,Q204A_3,Q204A_2,Q204A_1,Q516A,Q210,Q211,Q409,Q421,Q521_1,Q521_2,Q609,Q601_3,Q601_4,Q601_18,Q700B_1,Q700B_2,Q700B_3,Q700B_13,Q725_1,Q725_4,Q725_5,Q725_6,Q7141A,Q728_1,Q728_2,Q728_3,Q727_5,Q733,Q1003,Q1010,Q1010B1,Q1014C,Q1005,Q1005B,Q1006A,Q1016,Q1012,Q1012A__P1,Q1011D,Q1011E,Q1011F,QLIBGOV,Q534_2,Q13A,Q123,Q110_1,Q110_2,Q204_3,Q204_20,Q204_26,Q211A,Q271_1,Q271_3,Q521_4,Q512A3_1,Q512A3_2,Q512A3_5,Q531,Q532,Q533_4,Q533_5,Q700B_8,Q700B_4,Q725_3,Q725_2,Q729_3A,Q729_3B,Q731,Q732,Q733_1,Q733_2,Q733_3,Q733_4,Q733_5,Q734,Q735,Q1012A__P2,Q605,Q409_NEW,Q534_1,Q12COVID19_3,Q12COVID19_4,Q12COVID19_5A,Q12COVID19_5B,Q13COVID19,Q14COVID19,Q15COVID19_1,Q15COVID19_2,Q16COVID19,Q102,Q112_1,Q112_2,Q601_1,Q601_19,Q601_20,Q620,Q619_1A,Q619_1B,Q619_3A,Q619_4A,Q619_5A,Q601A,QLIB1,Q204_11,Q700B_23,Q700B_5,Q725_23,Q725_15,Q732B,Q730B,Q734A,Q734B,Q727_1,Q727_4,Q104,Q104A_1,Q104A_2,Q104A_3,Q104A_4,Q104A_5,Q104A_6,Q104A_7,Q104A_8,Q1010B2,Q1005C,Q1005D,Q1005E,Q1006B_CODE,Q1012A__P3,Q1012B,Q602_1,Q602_2,Q602_3,Q602_4A,Q602_4B
2,w06p2-942,21.0,942.0,2020-10-09,21001.0,1.3516534035843812,19.0,1.0,,,,,,,,,,,,,,,,15.0,2.0,1.0,,,,,,,,,,,,,2.0,,,,,,2.0,1.0,,,3.0,,,4.0,1.0,3.0,,,,3.0,3.0,,2.0,,1.0,,1.0,2.0,3.0,,,,3.0,,,2.0,5.0,4.0,,,,,,,,,5.0,1.0,,3.0,5.0,,,2.0,1.0,,2.0,1.0,2.0,,2.0,1.0,2.0,4.0,2.0,3.0,3.0,2.0,98.0,4.0,4.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,4.0,3.0,1.0,2.0,98.0,1.0,2.0,5.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,,5.0,98.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,w06p2-3349,21.0,3349.0,2020-10-13,21006.0,1.4201853744541122,23.0,2.0,,,,,,,,,,,,,,,,15.0,2.0,4.0,,,,,,,,,,,,,3.0,,,,,,3.0,1.0,,,2.0,,,4.0,2.0,4.0,,,,3.0,2.0,,1.0,,1.0,,4.0,1.0,3.0,,,,3.0,,,1.0,4.0,98.0,,,,,,,,,5.0,1.0,,6.0,2.0,,2.0,3.0,1.0,,2.0,1.0,2.0,,2.0,1.0,2.0,4.0,2.0,2.0,3.0,3.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,4.0,98.0,2.0,4.0,98.0,2.0,2.0,4.0,4.0,98.0,98.0,98.0,2.0,2.0,4.0,2.0,,5.0,98.0,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,w06p2-4979,21.0,4979.0,2020-10-15,21018.0,1.7758046833387378,57.0,1.0,,,,,,,,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,4.0,,,,,,4.0,3.0,,,2.0,,,2.0,2.0,2.0,,,,3.0,3.0,,4.0,,5.0,,1.0,1.0,2.0,,,,4.0,,,4.0,5.0,5.0,,,,,,,,,4.0,4.0,1.0,5.0,1.0,,2.0,3.0,1.0,,2.0,1.0,2.0,,1.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,,4.0,4.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,4.0,4.0,5.0,5.0,4.0,4.0,3.0,4.0,96.0,96.0,96.0,96.0,96.0,4.0,4.0,,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,w06p2-2385,21.0,2385.0,2020-10-12,21001.0,1.377613368377645,40.0,2.0,,,,,,,,,,,,,,,,1.0,2.0,3.0,,,,,,,,,,,,,98.0,,,,,,3.0,1.0,,,4.0,,,3.0,1.0,4.0,,,,3.0,3.0,,1.0,,5.0,,1.0,1.0,2.0,,,,2.0,,,2.0,3.0,2.0,,,,,,,,,4.0,4.0,1.0,6.0,4.0,,,3.0,1.0,,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,4.0,2.0,3.0,18.0,3.0,4.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,4.0,2.0,98.0,2.0,6.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,,4.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,w06p2-219,21.0,219.0,2020-10-07,21003.0,1.6080153726101485,65.0,1.0,,,,,,,,,,,,,,,,16.0,2.0,5.0,,,,,,,,,,,,,4.0,,,,,,3.0,6.0,,,4.0,,,1.0,1.0,4.0,,,,4.0,2.0,,2.0,,6.0,,4.0,4.0,1.0,,,,2.0,,,2.0,5.0,5.0,,,,,,,,,4.0,4.0,1.0,5.0,3.0,1.0,,2.0,1.0,,2.0,1.0,2.0,,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,10.0,4.0,2.0,4.0,1.0,1.0,1.0,2.0,3.0,1.0,4.0,4.0,4.0,5.0,2.0,2.0,2.0,3.0,4.0,2.0,96.0,2.0,2.0,97.0,4.0,2.0,,5.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,w06p2-2181,21.0,2181.0,2020-10-12,21012.0,1.5581100403766457,26.0,1.0,,,,,,,,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,98.0,,,,,,3.0,1.0,,,4.0,,,3.0,1.0,3.0,,,,3.0,2.0,,2.0,,1.0,,1.0,1.0,2.0,,,,3.0,,,2.0,5.0,4.0,,,,,,,,,4.0,1.0,,5.0,1.0,,2.0,2.0,1.0,,2.0,1.0,2.0,,2.0,1.0,2.0,4.0,4.0,3.0,3.0,2.0,22.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,98.0,98.0,98.0,98.0,98.0,4.0,3.0,,3.0,3.0,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,w06p2-807,21.0,807.0,2020-10-08,21012.0,1.4142388249639593,40.0,2.0,,,,,,,,,,,,,,,,6.0,1.0,4.0,,,,,,,,,,,,,3.0,,,,,,3.0,1.0,,,4.0,,,4.0,1.0,3.0,,,,2.0,3.0,,1.0,,3.0,,1.0,4.0,2.0,,,,4.0,,,3.0,4.0,98.0,,,,,,,,,4.0,4.0,1.0,4.0,4.0,,,3.0,1.0,,2.0,2.0,2.0,,3.0,1.0,1.0,4.0,1.0,4.0,4.0,3.0,14.0,4.0,4.0,2.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,98.0,1.0,2.0,98.0,4.0,4.0,6.0,4.0,98.0,98.0,2.0,98.0,98.0,4.0,3.0,,2.0,3.0,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,w06p2-1729,21.0,1729.0,2020-10-11,21003.0,1.4589096465330735,50.0,2.0,,,,,,,,,,,,,,,,15.0,1.0,3.0,,,,,,,,,,,,,4.0,,,,,,4.0,3.0,,,4.0,,,4.0,2.0,2.0,,,,2.0,3.0,,1.0,,2.0,,3.0,3.0,3.0,,,,1.0,,,4.0,5.0,5.0,,,,,,,,,4.0,1.0,,2.0,1.0,,2.0,3.0,1.0,,2.0,2.0,2.0,,2.0,1.0,2.0,1.0,4.0,4.0,4.0,4.0,37.0,4.0,3.0,2.0,4.0,1.0,3.0,3.0,4.0,4.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,,1.0,98.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,w06p2-817,21.0,817.0,2020-10-08,21023.0,1.4392330315604052,36.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,4.0,,,,,,4.0,1.0,,,4.0,,,2.0,1.0,4.0,,,,3.0,3.0,,1.0,,1.0,,1.0,1.0,2.0,,,,4.0,,,4.0,5.0,5.0,,,,,,,,,4.0,1.0,,6.0,6.0,,,4.0,1.0,,1.0,1.0,2.0,,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,6.0,4.0,4.0,1.0,1.0,1.0,3.0,2.0,4.0,4.0,1.0,4.0,4.0,5.0,4.0,4.0,2.0,6.0,4.0,2.0,2.0,96.0,2.0,2.0,4.0,4.0,,3.0,96.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,w06p2-4483,21.0,4483.0,2020-10-15,21019.0,1.5835800427383595,20.0,2.0,,,,,,,,,,,,,,,,2.0,2.0,5.0,,,,,,,,,,,,,3.0,,,,,,3.0,5.0,,,4.0,,,2.0,3.0,3.0,,,,3.0,4.0,,1.0,,2.0,,2.0,3.0,1.0,,,,3.0,,,2.0,4.0,98.0,,,,,,,,,4.0,1.0,,8.0,5.0,,,3.0,1.0,,1.0,2.0,2.0,,3.0,3.0,1.0,4.0,4.0,3.0,3.0,3.0,7.0,4.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,98.0,3.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,,3.0,3.0,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,w06p2-298,21.0,298.0,2020-10-07,21012.0,1.4248558508145879,20.0,2.0,,,,,,,,,,,,,,,,15.0,2.0,6.0,,,,,,,,,,,,,2.0,,,,,,4.0,5.0,,,3.0,,,3.0,1.0,3.0,,,,4.0,4.0,,1.0,,4.0,,4.0,4.0,3.0,,,,2.0,,,4.0,5.0,4.0,,,,,,,,,4.0,1.0,,7.0,5.0,,,3.0,1.0,,2.0,5.0,2.0,,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,4.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,,5.0,99.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,w06p2-72,21.0,72.0,2020-10-06,21005.0,1.2976838676480393,43.0,1.0,,,,,,,,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,2.0,,,,,,98.0,4.0,,,98.0,,,1.0,1.0,98.0,,,,3.0,4.0,,98.0,,2.0,,1.0,1.0,1.0,,,,99.0,,,99.0,99.0,99.0,,,,,,,,,4.0,4.0,1.0,4.0,1.0,,1.0,3.0,1.0,,2.0,5.0,2.0,,4.0,1.0,1.0,4.0,2.0,98.0,98.0,4.0,99.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,98.0,98.0,99.0,99.0,99.0,99.0,99.0,99.0,4.0,99.0,99.0,99.0,98.0,99.0,99.0,4.0,1.0,,99.0,3.0,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,w06p2-168,21.0,168.0,2020-10-07,21005.0,1.4597549475856646,60.0,1.0,,,,,,,,,,,,,,,,15.0,1.0,4.0,,,,,,,,,,,,,4.0,,,,,,4.0,1.0,,,3.0,,,3.0,1.0,3.0,,,,3.0,3.0,,1.0,,6.0,,1.0,2.0,1.0,,,,2.0,,,1.0,5.0,2.0,,,,,,,,,3.0,4.0,1.0,6.0,6.0,,,4.0,1.0,,2.0,6.0,2.0,,2.0,3.0,1.0,2.0,3.0,4.0,4.0,4.0,6.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,6.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,,4.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,w06p2-4357,21.0,4357.0,2020-10-14,21007.0,1.445955625177147,32.0,1.0,,,,,,,,,,,,,,,,1.0,2.0,4.0,,,,,,,,,,,,,4.0,,,,,,3.0,1.0,,,2.0,,,2.0,2.0,2.0,,,,3.0,3.0,,2.0,,2.0,,1.0,1.0,2.0,,,,4.0,,,4.0,5.0,5.0,,,,,,,,,4.0,4.0,1.0,5.0,2.0,,2.0,3.0,1.0,,2.0,1.0,2.0,,1.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,98.0,4.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,5.0,5.0,4.0,4.0,3.0,4.0,96.0,96.0,96.0,96.0,96.0,4.0,4.0,,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,w06p2-2046,21.0,2046.0,2020-10-12,21016.0,1.3515566375914483,43.0,2.0,,,,,,,,,,,,,,,,15.0,2.0,4.0,,,,,,,,,,,,,3.0,,,,,,3.0,4.0,,,3.0,,,3.0,1.0,3.0,,,,4.0,3.0,,1.0,,1.0,,2.0,1.0,2.0,,,,4.0,,,3.0,5.0,98.0,,,,,,,,,4.0,4.0,2.0,2.0,4.0,,,2.0,1.0,,2.0,2.0,2.0,,3.0,2.0,2.0,4.0,1.0,98.0,98.0,4.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,2.0,4.0,1.0,1.0,5.0,3.0,3.0,5.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,,1.0,98.0,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,w06p2-475,21.0,475.0,2020-10-07,21002.0,1.7388928361040812,30.0,1.0,,,,,,,,,,,,,,,,2.0,3.0,,1.0,,,,,,,,,,,,2.0,,,,,,3.0,3.0,,,2.0,,,4.0,1.0,3.0,,,,4.0,4.0,,1.0,,1.0,,2.0,1.0,3.0,,,,4.0,,,4.0,5.0,4.0,,,,,,,,,5.0,4.0,1.0,3.0,2.0,,1.0,3.0,1.0,,1.0,1.0,2.0,,2.0,1.0,5.0,4.0,3.0,4.0,4.0,3.0,7.0,4.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,4.0,4.0,2.0,2.0,5.0,4.0,2.0,3.0,4.0,99.0,99.0,99.0,99.0,99.0,4.0,4.0,,1.0,96.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,w06p2-335,21.0,335.0,2020-10-07,21019.0,1.7316783048054376,32.0,1.0,,,,,,,,,,,,,,,,2.0,1.0,6.0,,,,,,,,,,,,,98.0,,,,,,4.0,4.0,,,4.0,,,2.0,1.0,4.0,,,,2.0,2.0,,1.0,,1.0,,1.0,2.0,2.0,,,,4.0,,,2.0,5.0,2.0,,,,,,,,,5.0,4.0,1.0,3.0,1.0,,1.0,2.0,1.0,,2.0,1.0,2.0,,1.0,1.0,1.0,2.0,3.0,4.0,4.0,4.0,26.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,5.0,4.0,4.0,3.0,4.0,96.0,96.0,96.0,96.0,96.0,4.0,4.0,,3.0,3.0,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,w06p2-85,21.0,85.0,2020-10-06,21011.0,1.5026503800331472,30.0,1.0,,,,,,,,,,,,,,,,15.0,4.0,,4.0,,,,,,,,,,,,2.0,,,,,,4.0,1.0,,,1.0,,,2.0,1.0,1.0,,,,1.0,1.0,,2.0,,2.0,,1.0,4.0,3.0,,,,4.0,,,4.0,5.0,1.0,,,,,,,,,4.0,1.0,,8.0,6.0,,,1.0,1.0,,2.0,1.0,2.0,,2.0,2.0,1.0,4.0,1.0,2.0,4.0,1.0,98.0,2.0,1.0,4.0,4.0,2.0,4.0,2.0,1.0,4.0,4.0,2.0,1.0,5.0,5.0,3.0,2.0,1.0,4.0,2.0,1.0,2.0,1.0,2.0,4.0,4.0,,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,w06p2-24,21.0,24.0,2020-10-06,21016.0,1.4890511630683034,31.0,1.0,,,,,,,,,,,,,,,,15.0,1.0,4.0,,,,,,,,,,,,,3.0,,,,,,4.0,3.0,,,4.0,,,3.0,2.0,3.0,,,,2.0,3.0,,3.0,,1.0,,2.0,3.0,1.0,,,,2.0,,,2.0,4.0,4.0,,,,,,,,,5.0,4.0,2.0,2.0,2.0,,2.0,2.0,1.0,,2.0,1.0,2.0,,3.0,1.0,2.0,1.0,1.0,4.0,4.0,4.0,98.0,4.0,4.0,3.0,1.0,2.0,1.0,4.0,4.0,3.0,4.0,1.0,1.0,3.0,3.0,4.0,3.0,3.0,4.0,96.0,96.0,96.0,96.0,96.0,4.0,4.0,,2.0,96.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,w06p2-4986,21.0,4986.0,2020-10-15,21018.0,1.7758046833387378,67.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,4.0,,,,,,4.0,3.0,,,2.0,,,2.0,2.0,2.0,,,,4.0,4.0,,2.0,,6.0,,1.0,1.0,1.0,,,,4.0,,,4.0,5.0,5.0,,,,,,,,,3.0,4.0,1.0,6.0,3.0,1.0,,3.0,1.0,,2.0,1.0,2.0,,1.0,3.0,2.0,3.0,2.0,4.0,4.0,4.0,98.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,4.0,4.0,5.0,5.0,4.0,4.0,3.0,4.0,96.0,96.0,96.0,96.0,96.0,4.0,4.0,,3.0,,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,w06p2-1027,21.0,1027.0,2020-10-09,21016.0,1.308166846861677,52.0,1.0,,,,,,,,,,,,,,,,15.0,2.0,4.0,,,,,,,,,,,,,3.0,,,,,,3.0,5.0,,,2.0,,,3.0,2.0,4.0,,,,3.0,3.0,,1.0,,1.0,,2.0,1.0,1.0,,,,3.0,,,2.0,4.0,2.0,,,,,,,,,4.0,4.0,1.0,5.0,1.0,,1.0,3.0,1.0,,1.0,2.0,2.0,,1.0,1.0,5.0,4.0,4.0,3.0,2.0,3.0,10.0,4.0,4.0,1.0,4.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,4.0,4.0,3.0,2.0,6.0,4.0,2.0,96.0,96.0,96.0,96.0,4.0,1.0,,3.0,3.0,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,w06p2-2214,21.0,2214.0,2020-10-12,21016.0,1.3617030934139032,18.0,2.0,,,,,,,,,,,,,,,,15.0,1.0,6.0,,,,,,,,,,,,,2.0,,,,,,4.0,3.0,,,2.0,,,2.0,2.0,3.0,,,,2.0,2.0,,1.0,,1.0,,3.0,2.0,1.0,,,,2.0,,,2.0,2.0,98.0,,,,,,,,,4.0,1.0,,5.0,5.0,,,3.0,1.0,,2.0,2.0,2.0,,2.0,1.0,2.0,4.0,1.0,3.0,4.0,3.0,6.0,4.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,98.0,98.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,,2.0,3.0,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,w06p2-4816,21.0,4816.0,2020-10-15,21011.0,1.3639001435842224,42.0,2.0,,,,,,,,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,2.0,,,,,,4.0,1.0,,,2.0,,,3.0,2.0,2.0,,,,2.0,2.0,,2.0,,2.0,,2.0,3.0,2.0,,,,4.0,,,2.0,5.0,4.0,,,,,,,,,4.0,4.0,2.0,5.0,6.0,,,3.0,1.0,,2.0,1.0,2.0,,2.0,3.0,2.0,4.0,4.0,2.0,4.0,2.0,7.0,4.0,4.0,4.0,3.0,2.0,3.0,2.0,2.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,96.0,96.0,96.0,96.0,4.0,4.0,,5.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,w06p2-482,21.0,482.0,2020-10-07,21014.0,1.3635783029172395,67.0,1.0,,,,,,,,,,,,,,,,1.0,2.0,6.0,,,,,,,,,,,,,3.0,,,,,,4.0,1.0,,,4.0,,,3.0,1.0,3.0,,,,3.0,2.0,,1.0,,6.0,,2.0,2.0,1.0,,,,4.0,,,2.0,5.0,2.0,,,,,,,,,4.0,4.0,1.0,6.0,3.0,99.0,,4.0,1.0,,2.0,1.0,2.0,,1.0,1.0,2.0,3.0,3.0,4.0,3.0,3.0,7.0,4.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,2.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,,3.0,,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,w06p2-940,21.0,940.0,2020-10-09,21012.0,1.4056002477792275,48.0,2.0,,,,,,,,,,,,,,,,15.0,1.0,1.0,,,,,,,,,,,,,4.0,,,,,,4.0,5.0,,,3.0,,,4.0,2.0,3.0,,,,4.0,3.0,,3.0,,3.0,,2.0,4.0,2.0,,,,1.0,,,1.0,5.0,4.0,,,,,,,,,4.0,4.0,2.0,2.0,4.0,,,3.0,1.0,,2.0,1.0,2.0,,3.0,1.0,5.0,3.0,3.0,3.0,4.0,4.0,14.0,3.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,5.0,2.0,2.0,4.0,7.0,1.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,,3.0,96.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,w06p2-1961,21.0,1961.0,2020-10-11,21007.0,1.2877085773417922,18.0,1.0,,,,,,,,,,,,,,,,6.0,1.0,2.0,,,,,,,,,,,,,3.0,,,,,,4.0,3.0,,,4.0,,,3.0,1.0,4.0,,,,2.0,3.0,,1.0,,1.0,,3.0,2.0,2.0,,,,4.0,,,4.0,5.0,5.0,,,,,,,,,4.0,1.0,,6.0,2.0,,2.0,2.0,1.0,,2.0,1.0,2.0,,4.0,3.0,4.0,4.0,2.0,3.0,2.0,3.0,26.0,4.0,2.0,4.0,3.0,2.0,4.0,3.0,2.0,4.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,6.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,w06p2-1049,21.0,1049.0,2020-10-09,21016.0,1.4890511630683034,28.0,1.0,,,,,,,,,,,,,,,,2.0,1.0,4.0,,,,,,,,,,,,,4.0,,,,,,3.0,5.0,,,3.0,,,3.0,1.0,3.0,,,,3.0,3.0,,1.0,,1.0,,1.0,1.0,2.0,,,,4.0,,,3.0,5.0,5.0,,,,,,,,,4.0,4.0,1.0,3.0,2.0,,2.0,3.0,1.0,,2.0,1.0,2.0,,2.0,1.0,1.0,4.0,1.0,4.0,4.0,4.0,36.0,4.0,4.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,4.0,4.0,2.0,4.0,5.0,4.0,3.0,6.0,3.0,1.0,96.0,96.0,96.0,96.0,4.0,4.0,,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,w06p2-1559,21.0,1559.0,2020-10-11,21012.0,1.5999569846812263,30.0,2.0,,,,,,,,,,,,,,,,15.0,2.0,1.0,,,,,,,,,,,,,4.0,,,,,,2.0,1.0,,,2.0,,,2.0,1.0,2.0,,,,2.0,3.0,,1.0,,3.0,,2.0,2.0,1.0,,,,4.0,,,4.0,5.0,98.0,,,,,,,,,4.0,4.0,1.0,7.0,2.0,,2.0,1.0,1.0,,2.0,1.0,2.0,,1.0,1.0,2.0,4.0,4.0,3.0,4.0,2.0,27.0,4.0,4.0,1.0,1.0,2.0,1.0,4.0,4.0,1.0,3.0,4.0,1.0,2.0,5.0,4.0,2.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,,1.0,96.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,w06p2-109,21.0,109.0,2020-10-06,21004.0,1.351226918630876,62.0,1.0,,,,,,,,,,,,,,,,15.0,3.0,,7.0,,,,,,,,,,,,2.0,,,,,,4.0,4.0,,,2.0,,,2.0,1.0,3.0,,,,2.0,4.0,,1.0,,6.0,,2.0,2.0,1.0,,,,98.0,,,2.0,5.0,4.0,,,,,,,,,4.0,99.0,,4.0,2.0,,2.0,2.0,1.0,,2.0,1.0,2.0,,3.0,3.0,4.0,2.0,2.0,3.0,3.0,4.0,13.0,4.0,4.0,3.0,4.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,4.0,2.0,2.0,4.0,2.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,,4.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
