position,variable,label,storage_type,n_valid,n_missing,n_distinct,value_labels,observed_values,sentinel_codes,min,max
44,Q6,Q6. Country's economic condition compared to 12 months ago,float64,1200,0,6,"{""-1"": ""Missing"", ""1"": ""Much worse"", ""2"": ""Worse"", ""3"": ""Same"", ""4"": ""Better"", ""5"": ""Much Better"", ""9"": ""Don’t know"", ""98"": ""Refused""}",,,1.0,9.0
45,Q7,Q7. Country's economic condition in 12 months time,float64,1200,0,6,"{""-1"": ""Missing"", ""1"": ""Much worse"", ""2"": ""Worse"", ""3"": ""Same"", ""4"": ""Better"", ""5"": ""Much Better"", ""9"": ""Don’t know"", ""98"": ""Refused""}",,,1.0,9.0
46,Q8A,Q8a. How often gone without food,float64,1200,0,6,"{""-1"": ""Missing"", ""0"": ""Never"", ""1"": ""Just once or twice"", ""2"": ""Several times"", ""3"": ""Many times"", ""4"": ""Always"", ""9"": ""Don’t know"", ""98"": ""Refused""}",,,0.0,9.0
47,Q8B,Q8b. How often gone without water,float64,1200,0,5,"{""-1"": ""Missing"", ""0"": ""Never"", ""1"": ""Just once or twice"", ""2"": ""Several times"", ""3"": ""Many times"", ""4"": ""Always"", ""9"": ""Don’t know"", ""98"": ""Refused""}",,,0.0,4.0
48,Q8C,Q8c. How often gone without medical care,float64,1200,0,5,"{""-1"": ""Missing"", ""0"": ""Never"", ""1"": ""Just once or twice"", ""2"": ""Several times"", ""3"": ""Many times"", ""4"": ""Always"", ""9"": ""Don’t know"", ""98"": ""Refused""}",,,0.0,4.0
49,Q8D,Q8d. How often gone without cooking fuel,float64,1200,0,7,"{""-1"": ""Missing"", ""0"": ""Never"", ""1"": ""Just once or twice"", ""2"": ""Several times"", ""3"": ""Many times"", ""4"": ""Always"", ""9"": ""Don’t know"", ""98"": ""Refused""}",,[-1],-1.0,9.0
50,Q8E,Q8e. How often gone without cash income,float64,1200,0,7,"{""-1"": ""Missing"", ""0"": ""Never"", ""1"": ""Just once or twice"", ""2"": ""Several times"", ""3"": ""Many times"", ""4"": ""Always"", ""9"": ""Don’t know"", ""98"": ""Refused""}",,[-1],-1.0,9.0
51,Q8F,Q8f. Frequency going without basic necessities,float64,1200,0,8,"{""-1"": ""Missing"", ""1"": ""About once every two or three months"", ""2"": ""About once a month"", ""3"": ""Two or three times a month"", ""4"": ""About once a week"", ""5"": ""Several times a week"", ""6"": ""Everyday"", ""7"": ""Not applicable"", ""9"": ""Don’t know"", ""98"": ""Refused to answer""}",,[-1],-1.0,7.0
52,Q9,Q9. How often received remittances,float64,1200,0,7,"{""-1"": ""Missing"", ""0"": ""Never"", ""1"": ""Less than once a year"", ""2"": ""At least once a year"", ""3"": ""At least every 6 months"", ""4"": ""At least every 3 months"", ""5"": ""At least once a month"", ""9"": ""Don’t know"", ""98"": ""Refused""}",,,0.0,9.0
53,Q10A,Q10a. How often felt unsafe walking in neighbourhood,float64,1200,0,5,"{""-1"": ""Missing"", ""0"": ""Never"", ""1"": ""Just once or twice"", ""2"": ""Several times"", ""3"": ""Many times"", ""4"": ""Always"", ""9"": ""Don’t know"", ""98"": ""Refused""}",,,0.0,4.0
54,Q10B,Q10b. How often feared crime in home,float64,1200,0,5,"{""-1"": ""Missing"", ""0"": ""Never"", ""1"": ""Just once or twice"", ""2"": ""Several times"", ""3"": ""Many times"", ""4"": ""Always"", ""9"": ""Don’t know"", ""98"": ""Refused""}",,,0.0,4.0
55,Q11A,Q11a. Had something stolen from house,float64,1200,0,4,"{""-1"": ""Missing"", ""0"": ""No"", ""1"": ""Yes, once"", ""2"": ""Yes, twice"", ""3"": ""Yes, three or more times"", ""9"": ""Don’t know"", ""98"": ""Refused""}",,,0.0,3.0
56,Q11B,Q11b. Have been physically attacked,float64,1200,0,4,"{""-1"": ""Missing"", ""0"": ""No"", ""1"": ""Yes, once"", ""2"": ""Yes, twice"", ""3"": ""Yes, three or more times"", ""9"": ""Don’t know"", ""98"": ""Refused""}",,,0.0,3.0
57,Q12A,Q12a. Radio news,float64,1200,0,6,"{""-1"": ""Missing"", ""0"": ""Never"", ""1"": ""Less than once a month"", ""2"": ""A few times a month"", ""3"": ""A few times a week"", ""4"": ""Every day"", ""9"": ""Don’t know"", ""98"": ""Refused""}",,,0.0,9.0
58,Q12B,Q12b. Television news,float64,1200,0,5,"{""-1"": ""Missing"", ""0"": ""Never"", ""1"": ""Less than once a month"", ""2"": ""A few times a month"", ""3"": ""A few times a week"", ""4"": ""Every day"", ""9"": ""Don’t know"", ""98"": ""Refused""}",,,0.0,4.0
59,Q12C,Q12c. Newspaper news,float64,1200,0,7,"{""-1"": ""Missing"", ""0"": ""Never"", ""1"": ""Less than once a month"", ""2"": ""A few times a month"", ""3"": ""A few times a week"", ""4"": ""Every day"", ""9"": ""Don’t know"", ""98"": ""Refused""}",,[-1],-1.0,9.0
60,Q12D,Q12d. Internet,float64,1200,0,6,"{""-1"": ""Missing"", ""0"": ""Never"", ""1"": ""Less than once a month"", ""2"": ""A few times a month"", ""3"": ""A few times a week"", ""4"": ""Every day"", ""9"": ""Don’t know"", ""98"": ""Refused""}",,,0.0,9.0
61,Q12E,Q12e. Social media,float64,1200,0,6,"{""-1"": ""Missing"", ""0"": ""Never"", ""1"": ""Less than once a month"", ""2"": ""A few times a month"", ""3"": ""A few times a week"", ""4"": ""Every day"", ""9"": ""Don’t know"", ""98"": ""Refused""}",,,0.0,9.0
62,Q13,Q13. Interest in public affairs,float64,1200,0,5,"{""-1"": ""Missing"", ""0"": ""Not at all interested"", ""1"": ""Not very interested"", ""2"": ""Somewhat interested"", ""3"": ""Very interested"", ""9"": ""Don’t know"", ""98"": ""Refused""}",,,0.0,9.0
63,Q14,Q14. Discuss politics,float64,1200,0,5,"{""-1"": ""Missing"", ""0"": ""Never"", ""1"": ""Occasionally"", ""2"": ""Frequently"", ""9"": ""Don’t know"", ""98"": ""Refused""}",,[-1],-1.0,9.0
64,Q15A,Q15a. Freedom to say what you think,float64,1200,0,5,"{""-1"": ""Missing"", ""1"": ""Not at all free"", ""2"": ""Not very free"", ""3"": ""Somewhat free"", ""4"": ""Completely free"", ""9"": ""Don’t know"", ""98"": ""Refused""}",,,1.0,9.0
65,Q15B,Q15b. Freedom to join any political organizations,float64,1200,0,6,"{""-1"": ""Missing"", ""1"": ""Not at all free"", ""2"": ""Not very free"", ""3"": ""Somewhat free"", ""4"": ""Completely free"", ""9"": ""Don’t know"", ""98"": ""Refused""}",,,1.0,98.0
66,Q15C,Q15c. Freedom to choose who to vote for,float64,1200,0,5,"{""-1"": ""Missing"", ""1"": ""Not at all free"", ""2"": ""Not very free"", ""3"": ""Somewhat free"", ""4"": ""Completely free"", ""9"": ""Don’t know"", ""98"": ""Refused""}",,,1.0,9.0
67,Q16,Q16. Government bans organizations vs. join any,float64,1200,0,6,"{""-1"": ""Missing"", ""1"": ""Agree very strongly with 1"", ""2"": ""Agree with 1"", ""3"": ""Agree with 2"", ""4"": ""Agree very strongly with 2"", ""5"": ""Agree with neither"", ""9"": ""Don’t know"", ""98"": ""Refused""}",,,1.0,9.0
68,Q17,Q17. Newspapers free to publish vs. government control,float64,1200,0,6,"{""-1"": ""Missing"", ""1"": ""Agree very strongly with 1"", ""2"": ""Agree with 1"", ""3"": ""Agree with 2"", ""4"": ""Agree very strongly with 2"", ""5"": ""Agree with neither"", ""9"": ""Don’t know"", ""98"": ""Refused""}",,,1.0,9.0
69,Q18,Q18. Men only as leaders vs. women leaders ok,float64,1200,0,6,"{""-1"": ""Missing"", ""1"": ""Agree very strongly with 1"", ""2"": ""Agree with 1"", ""3"": ""Agree with 2"", ""4"": ""Agree very strongly with 2"", ""5"": ""Agree with neither"", ""9"": ""Don’t know"", ""98"": ""Refused""}",,,1.0,9.0
70,Q19A,Q19a. Member of religious group,float64,1200,0,5,"{""-1"": ""Missing"", ""0"": ""Not a Member"", ""1"": ""Inactive Member"", ""2"": ""Active Member"", ""3"": ""Official Leader"", ""9"": ""Don’t know"", ""98"": ""Refused""}",,,0.0,9.0
71,Q19B,Q19b. Member of voluntary association or community group,float64,1200,0,5,"{""-1"": ""Missing"", ""0"": ""Not a Member"", ""1"": ""Inactive Member"", ""2"": ""Active Member"", ""3"": ""Official Leader"", ""9"": ""Don’t know"", ""98"": ""Refused""}",,,0.0,9.0
72,Q20A,Q20a. Attend a community meeting,float64,1200,0,6,"{""-1"": ""Missing"", ""0"": ""No, would never do this"", ""1"": ""No, but would do if had the chance"", ""2"": ""Yes, once or twice"", ""3"": ""Yes, several times"", ""4"": ""Yes, often"", ""9"": ""Don’t know"", ""98"": ""Refused""}",,,0.0,9.0
73,Q20B,Q20b. Join others to raise an issue,float64,1200,0,6,"{""-1"": ""Missing"", ""0"": ""No, would never do this"", ""1"": ""No, but would do if had the chance"", ""2"": ""Yes, once or twice"", ""3"": ""Yes, several times"", ""4"": ""Yes, often"", ""9"": ""Don’t know"", ""98"": ""Refused""}",,,0.0,9.0
74,Q21,Q21. Voting in the most recent national election,float64,1200,0,10,"{""-1"": ""Missing"", ""0"": ""You were not registered to vote"", ""1"": ""You voted in the elections"", ""2"": ""You decided not to vote"", ""3"": ""You could not find the polling station"", ""4"": ""You were prevented from voting"", ""5"": ""You did not have time to vote"", ""6"": ""You did not vote because your name not in the register"", ""7"": ""Did not vote for some other reason"", ""8"": ""You were too young to vote"", ""9"": ""Don't Know / Can't remember"", ""98"": ""Refused""}",,,0.0,9.0
75,Q22,Q22. Freeness and fairness of the last national election,float64,1200,0,7,"{""-1"": ""Missing"", ""1"": ""Not free and fair"", ""2"": ""Free and fair, with major problems"", ""3"": ""Free and fair, but with minor problems"", ""4"": ""Completely free and fair"", ""8"": ""Do not understand the question"", ""9"": ""Don’t know"", ""98"": ""Refused""}",,[-1],-1.0,9.0
76,Q23A,Q23a. Last national election: attend a campaign rally,float64,1200,0,2,"{""-1"": ""Missing"", ""0"": ""No"", ""1"": ""Yes"", ""9"": ""Don’t know"", ""98"": ""Refused""}",,,0.0,1.0
77,Q23B,Q23b. Last national election: attend a campaign meeting,float64,1200,0,2,"{""-1"": ""Missing"", ""0"": ""No"", ""1"": ""Yes"", ""9"": ""Don’t know"", ""98"": ""Refused""}",,,0.0,1.0
78,Q23C,Q23c. Last national election: persuade others to vote for a certain candidate or party,float64,1200,0,2,"{""-1"": ""Missing"", ""0"": ""No"", ""1"": ""Yes"", ""9"": ""Don’t know"", ""98"": ""Refused""}",,,0.0,1.0
79,Q23D,Q23d. Last national election: work for a candidate or party,float64,1200,0,2,"{""-1"": ""Missing"", ""0"": ""No"", ""1"": ""Yes"", ""9"": ""Don’t know"", ""98"": ""Refused""}",,,0.0,1.0
80,Q24A,Q24a. Contact local government councillor,float64,1200,0,4,"{""-1"": ""Missing"", ""0"": ""Never"", ""1"": ""Only once"", ""2"": ""A few times"", ""3"": ""Often"", ""9"": ""Don’t know"", ""98"": ""Refused""}",,,0.0,3.0
81,Q24B,Q24b. Contact MP,float64,1200,0,4,"{""-1"": ""Missing"", ""0"": ""Never"", ""1"": ""Only once"", ""2"": ""A few times"", ""3"": ""Often"", ""9"": ""Don’t know"", ""98"": ""Refused""}",,,0.0,3.0
82,Q24C,Q24c. Contact official of a government agency,float64,1200,0,4,"{""-1"": ""Missing"", ""0"": ""Never"", ""1"": ""Only once"", ""2"": ""A few times"", ""3"": ""Often"", ""9"": ""Don’t know"", ""98"": ""Refused""}",,,0.0,3.0
83,Q24D,Q24d. Contact political party official,float64,1200,0,5,"{""-1"": ""Missing"", ""0"": ""Never"", ""1"": ""Only once"", ""2"": ""A few times"", ""3"": ""Often"", ""9"": ""Don’t know"", ""98"": ""Refused""}",,,0.0,9.0
84,Q24E,Q24e. Contact traditional leader,float64,1200,0,5,"{""-1"": ""Missing"", ""0"": ""Never"", ""1"": ""Only once"", ""2"": ""A few times"", ""3"": ""Often"", ""9"": ""Don’t know"", ""98"": ""Refused""}",,,0.0,9.0
85,Q24F,Q24f. Contact religious leader,float64,1200,0,5,"{""-1"": ""Missing"", ""0"": ""Never"", ""1"": ""Only once"", ""2"": ""A few times"", ""3"": ""Often"", ""9"": ""Don’t know"", ""98"": ""Refused""}",,,0.0,9.0
86,Q25A,Q25a. Contact alone or in group,float64,1200,0,5,"{""-1"": ""Missing"", ""1"": ""Alone"", ""2"": ""With a group"", ""7"": ""Not Applicable"", ""9"": ""Don’t know"", ""98"": ""Refused""}",,[-1],-1.0,9.0
87,Q25B,Q25b. Contact for community or personal problem,float64,1200,0,4,"{""-1"": ""Missing"", ""1"": ""Community problem"", ""2"": ""Personal problem"", ""7"": ""Not Applicable"", ""9"": ""Don’t know"", ""98"": ""Refused""}",,[-1],-1.0,7.0
88,Q26A,Q26a. Citizens vote,float64,1200,0,4,"{""-1"": ""Missing"", ""1"": ""Never do"", ""2"": ""Do only if they choose"", ""3"": ""Always do"", ""9"": ""Don’t know"", ""98"": ""Refused""}",,,1.0,9.0
89,Q26B,Q26b. Citizens avoid criticizing government,float64,1200,0,4,"{""-1"": ""Missing"", ""1"": ""Never do"", ""2"": ""Do only if they choose"", ""3"": ""Always do"", ""9"": ""Don’t know"", ""98"": ""Refused""}",,,1.0,9.0
90,Q26C,Q26c. Citizens complain for poor services,float64,1200,0,5,"{""-1"": ""Missing"", ""1"": ""Never do"", ""2"": ""Do only if they choose"", ""3"": ""Always do"", ""9"": ""Don’t know"", ""98"": ""Refused""}",,[-1],-1.0,9.0
91,Q26D,Q26d. Citizens request personal assistance from elected leaders,float64,1200,0,5,"{""-1"": ""Missing"", ""1"": ""Never do"", ""2"": ""Do only if they choose"", ""3"": ""Always do"", ""9"": ""Don’t know"", ""98"": ""Refused""}",,[-1],-1.0,9.0
92,Q26E,Q26e. Citizens pay taxes,float64,1200,0,5,"{""-1"": ""Missing"", ""1"": ""Never do"", ""2"": ""Do only if they choose"", ""3"": ""Always do"", ""9"": ""Don’t know"", ""98"": ""Refused""}",,[-1],-1.0,9.0
93,Q26F,Q26f. Citizens  agree with community on political issues,float64,1200,0,5,"{""-1"": ""Missing"", ""1"": ""Never do"", ""2"": ""Do only if they choose"", ""3"": ""Always do"", ""9"": ""Don’t know"", ""98"": ""Refused""}",,[-1],-1.0,9.0
94,Q27A,Q27a. Join others to request government action,float64,1200,0,7,"{""-1"": ""Missing"", ""0"": ""No, would never do this"", ""1"": ""No, but would do if had the chance"", ""2"": ""Yes, once or twice"", ""3"": ""Yes, several times"", ""4"": ""Yes, often"", ""9"": ""Don’t know"", ""98"": ""Refused""}",,[-1],-1.0,9.0
95,Q27B,Q27b. Contact media,float64,1200,0,7,"{""-1"": ""Missing"", ""0"": ""No, would never do this"", ""1"": ""No, but would do if had the chance"", ""2"": ""Yes, once or twice"", ""3"": ""Yes, several times"", ""4"": ""Yes, often"", ""9"": ""Don’t know"", ""98"": ""Refused""}",,[-1],-1.0,9.0
96,Q27C,Q27c. Contact official for help,float64,1200,0,6,"{""-1"": ""Missing"", ""0"": ""No, would never do this"", ""1"": ""No, but would do if had the chance"", ""2"": ""Yes, once or twice"", ""3"": ""Yes, several times"", ""4"": ""Yes, often"", ""9"": ""Don’t know"", ""98"": ""Refused""}",,[-1],-1.0,4.0
97,Q27D,Q27d. Refuse to pay tax or fee to government,float64,1200,0,7,"{""-1"": ""Missing"", ""0"": ""No, would never do this"", ""1"": ""No, but would do if had the chance"", ""2"": ""Yes, once or twice"", ""3"": ""Yes, several times"", ""4"": ""Yes, often"", ""9"": ""Don’t know"", ""98"": ""Refused""}",,[-1],-1.0,9.0
98,Q27E,Q27e. Attend a demonstration or protest march,float64,1200,0,7,"{""-1"": ""Missing"", ""0"": ""No, would never do this"", ""1"": ""No, but would do if had the chance"", ""2"": ""Yes, once or twice"", ""3"": ""Yes, several times"", ""4"": ""Yes, often"", ""9"": ""Don’t know"", ""98"": ""Refused""}",,[-1],-1.0,9.0
99,Q28A,Q28a. Reject one-party rule,float64,1200,0,6,"{""-1"": ""Missing"", ""1"": ""Strongly Disapprove"", ""2"": ""Disapprove"", ""3"": ""Neither Approve Nor Disapprove"", ""4"": ""Approve"", ""5"": ""Strongly Approve"", ""9"": ""Don’t know"", ""98"": ""Refused""}",,,1.0,9.0
100,Q28B,Q28b. Reject military rule,float64,1200,0,7,"{""-1"": ""Missing"", ""1"": ""Strongly Disapprove"", ""2"": ""Disapprove"", ""3"": ""Neither Approve Nor Disapprove"", ""4"": ""Approve"", ""5"": ""Strongly Approve"", ""9"": ""Don’t know"", ""98"": ""Refused""}",,,1.0,98.0
